Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
SWE;SWE000010123;;MOD;2023-11-10;2100-12-31;SFD2371;KA11;No name;SETOH;Torhamn;SFD2371;Y;Y;N;N;N;N;;FX;FPO;NO;;;;;4.60;0.00;0.51;0.00;0.00;3.68;0.00;3;2016-01-14;MFL;;;PA;1980-01-01
SWE;SWE000010126;9286748;MOD;2024-04-04;2100-12-31;SGZE;GG218;VÄSTFJORD II;SEFOT;Fotö;SGZE;Y;Y;Y;Y;N;Y;266352000;FX;OTM;OTB;;;;;41.80;0.00;601.00;0.00;0.00;2040.00;800.00;2;2015-12-28;MFL;;;PA;2001-01-01
SWE;SWE000010130;;MOD;2023-11-06;2100-12-31;SFD2394;SD125;No name;SEHAV;Havstenssund;SFD2394;Y;Y;N;N;N;N;;FX;FPO;GNS;;;;;6.00;0.00;2.24;0.00;0.00;84.58;0.00;3;2016-04-22;MFL;;;PA;2016-01-01
SWE;SWE000010133;;MOD;2024-05-06;2100-12-31;SFD2184;GE22;No name;SEKBK;Karlholmsbruk;SFD2184;Y;N;N;N;N;N;;FX;GNS;GNS;;;;;4.18;0.00;0.52;0.00;0.00;18.39;0.00;3;2016-01-14;MFL;;;PA;1989-01-01
SWE;SWE000010149;;MOD;2020-06-17;2100-12-31;SFD2447;SD401;FREDRIKA;616;;SFD2447;Y;Y;N;N;;Y;265766280;FX;FPO;LTL;;;;;11.91;0.00;11.10;0.00;0.00;242.00;0.00;3;2016-07-21;MFL;;;PA;2016-01-01
SWE;SWE000010150;;MOD;2020-11-30;2100-12-31;SFD2444;HA22;No name;943;;SFD2444;Y;Y;N;N;;N;;FX;GNS;FPO;;;;;6.00;0.00;0.92;0.00;0.00;22.00;0.00;3;2017-03-01;MFL;;;PA;1981-01-01
SWE;SWE000010160;;MOD;2023-11-06;2100-12-31;SFD2473;GG99;SJÖBRIS;SEMSD;Marstrand;SFD2473;Y;Y;N;N;N;N;;FX;FPO;GND;;;;;9.62;0.00;5.09;0.00;0.00;272.00;0.00;3;2016-10-07;MFL;;;PA;2016-01-01
SWE;SWE000010164;;MOD;2021-12-01;2100-12-31;SFD2482;SD21;LILLY;SEHBG;Hamburgsund;SFD2482;Y;Y;N;N;;N;;FX;FPO;FPO;;;;;7.00;0.00;2.14;0.00;0.00;63.99;0.00;3;2016-10-31;MFL;;;PA;2005-01-01
SWE;SWE000010174;;MOD;2022-02-15;2100-12-31;SFD2500;KN7;ANGUILLA;SEKAN;Karlshamn;SFD2500;Y;Y;N;N;N;N;;FX;FPO;GNS;;;;;5.95;0.00;2.24;0.00;0.00;73.55;0.00;3;2016-12-21;MFL;;;PA;2016-01-01
SWE;SWE000010176;;MOD;2023-02-06;2100-12-31;SFD2502;LL484;TÄRNÖ 3;SEGRD;Grundsund;SFD2502;Y;Y;N;N;N;N;;FX;FPO;NK;;;;;6.00;0.00;0.59;0.00;0.00;73.55;0.00;3;2017-02-03;MFL;;;PA;2016-01-01
SWE;SWE000010179;;CHA;2017-04-03;2100-12-31;SFD2508;GG284;ANNIKA;538;;SFD2508;Y;Y;N;;;;;FX;FPO;FPO;;;;;6.50;0.00;0.74;0.00;0.00;110.32;0.00;3;2017-02-17;MFL;;;PA;2017-01-01
SWE;SWE000010181;;MOD;2022-11-17;2100-12-31;SDJV;LL91;KRISTINA AV LYSEKIL;SELYS;Lysekil;SDJV;Y;Y;Y;Y;;Y;266437000;FX;TBN;OTB;;;;;16.34;0.00;85.00;0.00;0.00;221.00;0.00;3;2017-05-08;MFL;;;PA;2016-01-01
SWE;SWE000010187;;MOD;2020-11-30;2100-12-31;SFD2570;TG4;No name;471;;SFD2570;Y;Y;N;N;;N;;FX;GND;GNS;;;;;6.90;0.00;2.58;0.00;0.00;18.39;0.00;3;2017-06-14;MFL;;;PA;1979-01-01
SWE;SWE000010195;;CHA;2017-09-20;2100-12-31;SFD2590;UÅ1;EOS VI;986;;SFD2590;Y;Y;N;;;;;FX;GNS;FPO;;;;;7.85;0.00;1.15;0.00;0.00;95.61;0.00;3;2017-08-11;MFL;;;PA;2007-01-01
SWE;SWE000010204;;MOD;2024-02-14;2100-12-31;SFD2608;LL97;ZENITH;SEANH;Ängehamn;SFD2608;Y;Y;N;N;N;Y;265794820;FX;TBN;FPO;;;;;11.99;0.00;24.14;0.00;0.00;331.00;0.00;3;2017-09-28;MFL;;;PA;2017-01-01
SWE;SWE000010213;;MOD;2020-11-30;2100-12-31;SFD2638;VK18;No name;823;;SFD2638;Y;Y;N;N;;N;;FX;GNS;GNS;;;;;5.10;0.00;0.77;0.00;0.00;36.77;0.00;3;2017-12-29;MFL;;;PA;2017-01-01
SWE;SWE000010214;;MOD;2024-01-30;2100-12-31;SFC8774;GG100;BARE;SEFOT;Fotö;SFC8774;Y;Y;N;N;N;Y;265627530;FX;FPO;LHP;;;;;9.90;0.00;5.65;0.00;0.00;184.00;0.00;3;2017-12-08;MFL;;;PA;2008-01-01
SWE;SWE000010216;;MOD;2020-11-30;2100-12-31;SFD2616;VK100;No name;821;;SFD2616;Y;Y;N;N;;N;;FX;FPO;FPO;;;;;4.95;0.00;0.82;0.00;0.00;22.06;0.00;3;2018-01-29;MFL;;;PA;1993-01-01
SWE;SWE000010221;;MOD;2023-11-29;2100-12-31;SFD2643;MÖ1;ALINA;SELIM;Limhamn;SFD2643;Y;N;N;N;N;N;;FX;FPO;NO;;;;;5.65;0.00;0.44;0.00;0.00;8.00;0.00;3;2018-01-12;MFL;;;PA;1995-01-01
SWE;SWE000010225;;MOD;2023-06-28;2100-12-31;SFE2058;LL72;LAGUN;SELYS;Lysekil;SFE2058;Y;Y;Y;Y;N;Y;266392000;FX;PS;OTB;;;;;14.40;0.00;27.11;0.00;0.00;350.00;0.00;2;2018-03-08;MFL;;;PA;1983-01-01
SWE;SWE000010227;;MOD;2023-06-28;2100-12-31;SFE2072;LL494;DARWIN AFRIKA;SEGRD;Grundsund;SFE2072;Y;Y;N;N;N;N;;FX;FPO;FPO;;;;;8.55;0.00;6.38;0.00;0.00;64.72;0.00;3;2018-03-20;MFL;;;PA;1988-01-01
SWE;SWE000010229;;MOD;2021-11-12;2100-12-31;SFD2297;GG45;MÄRTA;SEOCO;Öckerö;SFD2297;Y;Y;N;N;;N;;FX;GNS;GND;;;;;8.92;0.00;3.27;0.00;0.00;147.10;0.00;3;2018-02-16;MFL;;;PA;2004-01-01
SWE;SWE000010230;9816775;MOD;2023-02-01;2100-12-31;SBCR;GG229;CLIPPERTON;SEDON;Donsö;SBCR;Y;Y;Y;Y;N;Y;266460000;FX;OTM;OTB;;;;;63.00;0.00;1568.00;0.00;0.00;2999.00;1600.00;2;2018-05-03;MFL;;;PA;2018-01-01
SWE;SWE000010231;;MOD;2023-11-06;2100-12-31;SFE2013;KA4;THANYARAT;SESON;Sören;SFE2013;Y;Y;N;N;N;N;;FX;FPO;GNS;;;;;6.00;0.00;1.15;0.00;0.00;29.42;0.00;3;2018-02-09;MFL;;;PA;2005-01-01
SWE;SWE000010232;;MOD;2022-11-14;2100-12-31;SFE2078;GG179;SJÖHAVET;SEDON;Donsö;SFE2078;Y;Y;N;N;;N;;FX;FPO;LTL;;;;;7.30;0.00;1.96;0.00;0.00;36.77;0.00;3;2018-04-17;MFL;;;PA;1977-01-01
SWE;SWE000010234;;MOD;2023-04-06;2100-12-31;SFE2154;GG604;KNUTSKÄR;SEGOT;Göteborg;SFE2154;Y;Y;N;N;N;Y;265807110;FX;FPO;FPO;;;;;8.25;0.00;3.51;0.00;0.00;220.65;0.00;3;2018-05-14;MFL;;;PA;2018-01-01
SWE;SWE000010237;;CHA;2018-05-30;2100-12-31;SFE2163;SD28;BELLA;616;;SFE2163;Y;Y;N;;;;;FX;DRH;NO;;;;;4.98;0.00;0.23;0.00;0.00;29.42;0.00;3;2018-05-22;MFL;;;PA;1998-01-01
SWE;SWE000010243;9814715;MOD;2023-06-28;2100-12-31;SBAK;GG707;ARKÖ;SEDYR;Dyrön;SBAK;Y;Y;Y;Y;N;Y;266461000;FX;OTB;OTB;;;;;28.05;0.00;335.00;0.00;0.00;736.00;204.00;2;2018-06-15;MFL;;;PA;2018-01-01
SWE;SWE000010245;;MOD;2022-04-14;2100-12-31;SFE2233;KA17;INGRID;SESUO;Sturkö;SFE2233;Y;Y;N;N;;N;;FX;GNS;LHP;;;;;4.62;0.00;0.31;0.00;0.00;22.00;0.00;3;2018-06-28;MFL;;;PA;2016-01-01
SWE;SWE000010249;;MOD;2020-05-07;2100-12-31;SFE2328;GG411;ORION;728;;SFE2328;Y;Y;Y;Y;;Y;265781000;FX;OTB;OTB;;;;;19.55;0.00;117.00;0.00;0.00;625.00;0.00;2;2018-09-17;MFL;;;PA;1987-01-01
SWE;SWE000010250;;MOD;2023-02-22;2100-12-31;SFC9160;GG476;FIA;SEVGO;Vrångö;SFC9160;Y;Y;N;N;N;N;;FX;FPO;GND;;;;;8.50;0.00;4.58;0.00;0.00;191.23;0.00;3;2018-09-28;MFL;;;PA;2005-01-01
SWE;SWE000010261;;MOD;2020-05-07;2100-12-31;SFE2696;VY28;AKILLES;331;;SFE2696;Y;Y;N;N;;N;;FX;GNS;GNS;;;;;5.80;0.00;1.72;0.00;0.00;22.00;0.00;3;2019-01-11;MFL;;;PA;1992-01-01
SWE;SWE000010263;;MOD;2022-02-15;2100-12-31;SFE2932;VY277;ATLAS;SESLS;Skälsö;SFE2932;Y;Y;N;N;;N;;FX;GNS;GNS;;;;;9.57;0.00;8.00;0.00;0.00;85.00;0.00;1;2019-03-06;MFL;;;PA;1959-01-01
SWE;SWE000010265;;MOD;2023-11-06;2100-12-31;SFE2933;HA80;EMMA;SEST8;Storöhamn;SFE2933;Y;Y;N;N;N;N;;FX;GNS;GNS;;;;;5.20;0.00;0.89;0.00;0.00;15.00;0.00;3;2019-03-08;MFL;;;PA;2015-01-01
SWE;SWE000010270;;CHA;2019-10-15;2100-12-31;SFC9120;SD30;BORRIDECK 4;602;;SFC9120;Y;Y;N;N;;N;;FX;DRH;NO;;;;;8.86;0.00;2.21;0.00;0.00;220.65;0.00;2;2019-05-17;MFL;;;PA;2009-01-01
SWE;SWE000010271;;CHA;2019-05-20;2100-12-31;SFE3121;UÅ17;BESON;882;;SFE3121;Y;Y;N;N;;N;;FX;FPO;GNS;;;;;7.38;0.00;1.14;0.00;0.00;169.00;0.00;3;2019-05-18;MFL;;;PA;1993-01-01
SWE;SWE000010273;;MOD;2019-11-26;2100-12-31;SFE2157;GG129;HEMLAND;642;;SFE2157;Y;Y;N;N;;N;;FX;GND;FPO;;;;;9.97;0.00;6.51;0.00;0.00;225.06;0.00;3;2019-05-29;MFL;;;PA;1982-01-01
SWE;SWE000010278;;MOD;2023-06-21;2100-12-31;SFE3338;KR76;SIKEN;SEBEA;Bergkvara;SFE3338;Y;Y;N;N;N;N;;FX;FPO;GNS;;;;;4.30;0.00;0.26;0.00;0.00;2.94;0.00;3;2019-06-20;MFL;;;PA;1990-01-01
SWE;SWE000010279;;MOD;2024-04-29;2100-12-31;SFE3042;UÅ8;ELINA II;SEOFN;Ostnäsfjärden;SFE3042;Y;N;N;N;N;N;;FX;GNS;GNS;;;;;5.90;0.00;1.32;0.00;0.00;18.39;0.00;3;2019-03-20;MFL;;;PA;1990-01-01
SWE;SWE000010280;;CHA;2019-07-01;2100-12-31;SFE3092;NG9;BRUNSÖ;163;Greece;SFE3092;Y;Y;N;N;;N;;FX;FPO;GNS;;;;;6.05;0.00;1.22;0.00;0.00;44.13;0.00;3;2019-06-17;MFL;;;PA;1978-01-01
SWE;SWE000010281;;IMP;2019-08-13;2100-12-31;SFE3255;HA26;VICTORIA;943;;SFE3255;Y;Y;N;N;;N;;FX;GNS;GNS;;;;;10.94;0.00;5.62;0.00;0.00;180.00;0.00;2;2019-07-17;MFL;NOR;;PA;1977-01-01
SWE;SWE000010284;;MOD;2023-10-14;2100-12-31;SFE3426;KR59;SOLANA;SEBDQ;Böda;SFE3426;Y;Y;Y;Y;N;Y;265038000;FX;OTB;OTM;;;;;19.68;0.00;99.00;0.00;0.00;430.00;0.00;2;2019-07-09;MFL;;;PA;1988-01-01
SWE;SWE000010285;;MOD;2024-02-22;2100-12-31;SFE3431;GG59;HULKEN;SERNG;Rönnäng;SFE3431;Y;Y;N;N;N;N;;FX;FPO;FPO;;;;;7.57;0.00;1.94;0.00;0.00;147.00;0.00;3;2019-07-08;MFL;;;PA;1997-01-01
SWE;SWE000010286;;MOD;2022-05-12;2100-12-31;SFE3494;SIN6;KOMETEN;SEKYL;Kyls Strand;SFE3494;Y;Y;N;N;;N;;FX;FPO;NO;;;;;5.00;0.00;0.33;0.00;0.00;11.00;0.00;1;2019-08-30;MFL;;;PA;1960-01-01
SWE;SWE000010288;;MOD;2024-05-11;2100-12-31;SFE3434;GG341;WESTBANK;SEOCO;Öckerö;SFE3434;Y;Y;N;N;N;Y;265827960;FX;TBN;FPO;;;;;9.99;0.00;10.41;0.00;0.00;110.00;0.00;3;2019-07-09;MFL;;;PA;2009-01-01
SWE;SWE000010290;;CHA;2019-09-13;2100-12-31;SFE3516;PÅ3;BÅTSMAN;908;;SFE3516;Y;Y;N;N;;N;;FX;GNS;GNS;;;;;6.00;0.00;1.44;0.00;0.00;73.55;0.00;3;2019-09-11;MFL;;;PA;2013-01-01
SWE;SWE000010291;;MOD;2023-09-26;2100-12-31;SFE3626;SD35;SOLVEIG;SEFJA;Fjällbacka;SFE3626;Y;Y;N;N;N;N;;FX;FPO;LTL;;;;;10.85;0.00;7.70;0.00;0.00;125.03;0.00;3;2019-11-04;MFL;;;PA;2008-01-01
SWE;SWE000010295;;MOD;2020-11-30;2100-12-31;SFE4044;YD11;No name;441;;SFE4044;Y;Y;N;N;;N;;FX;FPO;NO;;;;;4.95;0.00;0.37;0.00;0.00;11.03;0.00;3;2019-12-02;MFL;;;PA;1974-01-01
SWE;SWE000010299;;MOD;2021-12-31;2100-12-31;SFE4118;VY7;FLUNDRAN;SESYE;Sysne;SFE4118;Y;Y;N;N;;N;;FX;FPO;GNS;;;;;4.98;0.00;0.87;0.00;0.00;11.03;0.00;3;2019-12-10;MFL;;;PA;1980-01-01
SWE;SWE000010305;;MOD;2022-03-01;2100-12-31;SFE4013;HA15;No name;SEKBN;Karlsborgsverken;SFE4013;Y;Y;N;N;;N;;FX;GNS;FPO;;;;;4.95;0.00;0.34;0.00;0.00;18.39;0.00;3;2019-12-12;MFL;;;PA;1980-01-01
SWE;SWE000010306;;CHA;2020-03-10;2100-12-31;SFE4219;GG53;CARLSTEN;732;;SFE4219;Y;Y;N;N;;N;;FX;FPO;GND;;;;;8.52;0.00;2.33;0.00;0.00;76.00;0.00;3;2020-03-05;MFL;;;PA;2005-01-01
SWE;SWE000010307;9840104;MOD;2022-11-17;2100-12-31;SBHC;GG207;TORLAND;SEFIS;Fiskebäck;SBHC;Y;Y;Y;Y;;Y;265028000;FX;OTM;OTB;;;;;49.99;0.00;1310.00;0.00;0.00;2999.00;600.00;2;2020-03-16;MFL;;;PA;2020-01-01
SWE;SWE000010310;;MOD;2022-04-29;2100-12-31;SFE4043;UÅ13;PIA;SEBUR;Bureå;SFE4043;Y;Y;N;N;;N;;FX;GNS;NO;;;;;5.60;0.00;0.27;0.00;0.00;18.39;0.00;1;2019-12-18;MFL;;;PA;1986-01-01
SWE;SWE000010311;;MOD;2021-12-21;2100-12-31;SFE4223;SL21;LUNA;SEJUS;Juniskär;SFE4223;Y;Y;N;N;;N;;FX;GNS;FPO;;;;;4.95;0.00;1.16;0.00;0.00;11.00;0.00;3;2020-03-23;MFL;;;PA;2012-01-01
SWE;SWE000010320;;MOD;2023-12-05;2100-12-31;SFC7165;GG56;STELLA CORNELIA;SEBOB;Bohus-Björkö;SFC7165;Y;Y;N;N;N;N;;FX;GNS;FPO;;;;;10.49;0.00;7.78;0.00;0.00;150.00;0.00;3;2020-04-17;MFL;;;PA;2003-01-01
SWE;SWE000010325;;CHA;2020-05-06;2100-12-31;SFE4255;KA381;YRADÄKAN;374;;SFE4255;Y;Y;N;N;;N;;FX;PS;SB;;;;;4.30;0.00;0.40;0.00;0.00;2.94;0.00;3;2020-04-22;MFL;;;PA;1978-01-01
SWE;SWE000010326;;MOD;2021-09-14;2100-12-31;SFE4242;ÖK28;RAMÖN;SEHUS;Husum;SFE4242;Y;Y;N;N;;N;;FX;GNS;GNS;;;;;7.80;0.00;3.27;0.00;0.00;110.00;0.00;2;2020-04-08;MFL;;;PA;2020-01-01
SWE;SWE000010327;;MOD;2021-12-15;2100-12-31;SFE4226;UÅ41;No name;SEREN;Renholmen;SFE4226;Y;Y;N;N;;N;;FX;GNS;GNS;;;;;5.16;0.00;0.82;0.00;0.00;22.00;0.00;3;2020-04-17;MFL;;;PA;2019-01-01
SWE;SWE000010329;;MOD;2020-09-30;2100-12-31;SFE4283;GG257;ÖRNVIK;587;;SFE4283;Y;Y;N;N;;N;;FX;FPO;FPO;;;;;6.16;0.00;3.04;0.00;0.00;95.00;0.00;3;2020-06-17;MFL;;;PA;1992-01-01
SWE;SWE000010340;;CHA;2020-09-21;2100-12-31;SFE4390;KR9;AMI;272;Greece;SFE4390;Y;Y;N;N;;N;;FX;FPO;GNS;;;;;6.05;0.00;0.86;0.00;0.00;36.77;0.00;3;2020-09-17;MFL;;;PA;1977-01-01
SWE;SWE000010344;;MOD;2024-04-30;2100-12-31;SFE4411;KA16;RONJA;SESUO;Sturkö;SFE4411;Y;N;N;N;N;N;;FX;GNS;LHP;;;;;4.80;0.00;0.58;0.00;0.00;11.03;0.00;3;2020-10-06;MFL;;;PA;2020-01-01
SWE;SWE000010345;;CHA;2020-10-13;2100-12-31;SFE4324;LL124;SAM;662;;SFE4324;Y;Y;N;N;;N;;FX;DRH;NO;;;;;5.60;0.00;1.93;0.00;0.00;36.77;0.00;3;2020-06-29;MFL;;;PA;2015-01-01
SWE;SWE000010350;9900978;MOD;2023-01-30;2100-12-31;SBYU;GG64;ASTRID-MARIE;SEROO;Rörö;SBYU;Y;Y;Y;Y;N;Y;265034000;FX;OTM;OTB;;;;;63.85;0.00;1622.00;0.00;0.00;2999.00;1480.00;2;2021-01-27;MFL;;;PA;2021-01-01
SWE;SWE000010362;;MOD;2024-01-25;2100-12-31;SFE4528;SD399;BALDER;SERES;Resö;SFE4528;Y;Y;N;N;N;N;;FX;FPO;LHP;;;;;8.40;0.00;2.87;0.00;0.00;55.16;0.00;3;2021-03-25;MFL;;;PA;1960-01-01
SWE;SWE000010366;;MOD;2024-02-05;2100-12-31;SFE4435;HA46;No name;SESRO;Storön;SFE4435;Y;Y;N;N;N;N;;FX;FPO;FPO;;;;;7.55;0.00;2.41;0.00;0.00;110.00;0.00;3;2020-11-06;MFL;;;PA;2020-01-01
SWE;SWE000010367;;CHA;2021-05-06;2100-12-31;SFE4486;HA35;No name;SESRO;Storön;SFE4486;Y;Y;N;N;;N;;FX;FPO;FPO;;;;;6.00;0.00;1.33;0.00;0.00;65.00;0.00;3;2021-02-23;MFL;;;PA;1985-01-01
SWE;SWE000010370;;CHA;2021-05-18;2100-12-31;SFE4557;GG782;HELMI;SEFOT;Fotö;SFE4557;Y;Y;N;N;;N;;FX;FPO;GND;;;;;8.40;0.00;3.62;0.00;0.00;110.00;0.00;3;2021-04-16;MFL;;;PA;1997-01-01
SWE;SWE000010371;;CST;2021-05-26;2100-12-31;SFE4564;LL424;DARWIN VIKING;SEGRD;Grundsund;SFE4564;Y;Y;N;N;;N;;FX;FPO;GND;;;;;10.99;0.00;7.78;0.00;0.00;236.00;0.00;3;2021-05-03;MFL;;;PA;2020-01-01
SWE;SWE000010372;;MOD;2021-11-24;2100-12-31;SFE4615;UÅ35;No name;SEBAV;Båtviken;SFE4615;Y;Y;N;N;;N;;FX;GNS;FPO;;;;;4.95;0.00;0.60;0.00;0.00;29.42;0.00;3;2021-05-25;MFL;;;PA;2021-01-01
SWE;SWE000010373;;MOD;2022-01-04;2100-12-31;SFE4607;UA3;LIZONA;SEOXV;Oxevik;SFE4607;Y;Y;N;N;;N;;FX;FPO;FPO;;;;;10.90;0.00;11.39;0.00;0.00;246.39;0.00;3;2021-05-28;MFL;;;PA;2021-01-01
SWE;SWE000010375;;CHA;2021-06-14;2100-12-31;SFE4660;HA27;No name;SEKBN;Karlsborgsverken;SFE4660;Y;Y;N;N;;N;;FX;GNS;GNS;;;;;10.60;0.00;5.19;0.00;0.00;88.26;0.00;3;2021-06-07;MFL;;;PA;1969-01-01
SWE;SWE000010376;9886433;MOD;2022-11-17;2100-12-31;SCAB;GG500;VINGASKÄR;SESTR;Sandvik", Styrsö;SCAB;Y;Y;Y;Y;;Y;265035000;FX;OTB;NO;;;;;34.00;0.00;499.00;0.00;0.00;736.00;0.00;2;2021-06-15;MFL;;;PA;2021-01-01
SWE;SWE000010378;;CHA;2021-07-07;2100-12-31;SFE4571;KR182;UTTERN;SEVLO;Vållö;SFE4571;Y;Y;N;N;;N;;FX;FPO;FPO;;;;;4.65;0.00;0.54;0.00;0.00;30.00;0.00;3;2021-05-07;MFL;;;PA;1980-01-01
SWE;SWE000010381;;MOD;2022-05-12;2100-12-31;SFE4548;VG75;KLINTSKÄR;SETRE;Träslövsläge;SFE4548;Y;Y;N;N;;N;;FX;FPO;LHP;;;;;7.95;0.00;3.15;0.00;0.00;26.48;0.00;3;2021-08-17;MFL;;;PA;1982-01-01
SWE;SWE000010382;;MOD;2022-06-03;2100-12-31;SFE4757;HND10;RUTH;SEHND;Härnösand;SFE4757;Y;Y;N;N;;N;;FX;GNS;LHP;;;;;5.80;0.00;1.49;0.00;0.00;55.00;0.00;2;2021-08-25;MFL;;;PA;2016-01-01
SWE;SWE000010386;;MOD;2021-10-15;2100-12-31;SFE4786;GG780;ELSA J;SEFOT;Fotö;SFE4786;Y;Y;N;N;;N;;FX;FPO;LHP;;;;;7.95;0.00;2.84;0.00;0.00;184.00;0.00;3;2021-10-01;MFL;;;PA;2021-01-01
SWE;SWE000010392;;MOD;2023-07-06;2100-12-31;SFD2249;LL157;SHAMWARI;SESMO;Smögen;SFD2249;Y;Y;N;N;N;Y;265739630;FX;FPO;GND;;;;;9.94;0.00;6.08;0.00;0.00;321.00;0.00;3;2021-10-28;MFL;;;PA;2006-01-01
SWE;SWE000010402;;MOD;2023-11-06;2100-12-31;SFE4761;SD438;HAVBRIS;SENOK;Nord-Koster;SFE4761;Y;Y;N;N;N;N;;FX;FPO;GND;;;;;8.81;0.00;3.64;0.00;0.00;100.00;0.00;3;2021-11-26;MFL;;;PA;1992-01-01
SWE;SWE000010415;;MOD;2023-09-25;2100-12-31;SFE4905;HL12;ELVIRA;SEENA;Enånger;SFE4905;Y;Y;N;N;N;N;;FX;GNS;FPO;;;;;6.40;0.00;0.38;0.00;0.00;44.00;0.00;3;2022-03-04;MFL;;;PA;2009-01-01
SWE;SWE000010418;;CHA;2022-04-29;2100-12-31;SFC8612;VG137;LENNART;SEBUA;Bua;SFC8612;Y;Y;N;N;;N;;FX;FPO;FPO;;;;;9.60;0.00;2.95;0.00;0.00;66.00;0.00;2;2022-04-07;MFL;;;PA;1982-01-01
SWE;SWE000010422;9921805;IMP;2024-04-19;2100-12-31;SBNJ;GG330;CARMONA;SEDYR;Dyrön;SBNJ;Y;Y;Y;Y;N;Y;265043000;FX;OTM;OTB;;;;;49.90;0.00;1197.00;0.00;0.00;2666.00;500.00;2;2022-06-14;MFL;LTU;;PA;2022-01-01
SWE;SWE000010423;;MOD;2024-01-30;2100-12-31;SFE5026;GG764;ALMA;SEOCO;Öckerö;SFE5026;Y;Y;N;N;N;N;;FX;FPO;FPO;;;;;7.95;0.00;2.90;0.00;0.00;184.00;0.00;3;2022-06-10;MFL;;;PA;2022-01-01
SWE;SWE000010424;;MOD;2022-10-11;2100-12-31;SFE5017;GG55;No name;SEFIS;Fiskebäck;SFE5017;Y;Y;N;N;;N;;FX;FPO;GND;;;;;6.90;0.00;2.04;0.00;0.00;37.00;0.00;3;2022-06-03;MFL;;;PA;2014-01-01
SWE;SWE000010425;;CHA;2022-07-08;2100-12-31;SFE5065;KA25;No name;SESUO;Sturkö;SFE5065;Y;Y;N;N;;N;;FX;GNS;GNS;;;;;5.36;0.00;0.83;0.00;0.00;29.42;0.00;3;2022-07-08;MFL;;;PA;1978-01-01
SWE;SWE000010427;;MOD;2023-09-24;2100-12-31;SFE2542;PÅ16;ELLINOR;SEPIT;Piteå;SFE2542;Y;Y;N;N;N;Y;265043880;FX;PTB;GNS;;;;;11.99;0.00;19.49;0.00;0.00;404.52;0.00;2;2020-01-21;MFL;;;PA;2020-01-01
SWE;SWE000010431;;MOD;2023-09-27;2100-12-31;SFE2543;PÅ34;SAGA;SEPIT;Piteå;SFE2543;Y;Y;N;N;N;Y;265043870;FX;PTB;GNS;;;;;11.99;0.00;19.49;0.00;0.00;404.52;0.00;2;2020-01-21;MFL;;;PA;2020-01-01
SWE;SWE000010434;;CHA;2022-08-22;2100-12-31;SFE5051;KN2;GULDGRUFVAN;SEKAN;Karlshamn;SFE5051;Y;Y;N;N;;N;;FX;GNS;NO;;;;;4.70;0.00;0.10;0.00;0.00;14.71;0.00;3;2022-08-21;MFL;;;PA;2022-01-01
SWE;SWE000010436;;CHA;2022-08-30;2100-12-31;SFE4997;UÅ3;MÖRT-EVA;SETAF;Täfteå;SFE4997;Y;Y;N;N;;N;;FX;GNS;FPO;;;;;6.00;0.00;0.40;0.00;0.00;11.00;0.00;3;2022-06-09;MFL;;;PA;1973-01-01
SWE;SWE000010438;;MOD;2023-08-25;2100-12-31;SFE5113;HA72;No name;SESRO;Storön;SFE5113;Y;Y;N;N;N;N;;FX;GNS;NO;;;;;5.30;0.00;0.57;0.00;0.00;37.00;0.00;3;2022-09-19;MFL;;;PA;2022-01-01
SWE;SWE000010441;;CHA;2022-11-09;2100-12-31;SFE5146;GG225;MIDWAY;SEFIS;Fiskebäck;SFE5146;Y;Y;N;N;;N;;FX;FPO;GND;;;;;6.70;0.00;2.02;0.00;0.00;75.02;0.00;3;2022-11-03;MFL;;;PA;1998-01-01
SWE;SWE000010444;;CHA;2022-11-10;2100-12-31;SFE5150;KR6;BÖLJAN;SEGNG;Grönhögen;SFE5150;Y;Y;N;N;;N;;FX;GNS;GNS;;;;;5.36;0.00;0.35;0.00;0.00;18.39;0.00;3;2022-11-07;MFL;;;PA;1989-01-01
SWE;SWE000010448;;MOD;2023-12-22;2100-12-31;SFE5139;GG6;DAGMAR;SEHNO;Hönö;SFE5139;Y;Y;N;N;N;N;;FX;GND;FPO;;;;;8.50;0.00;3.38;0.00;0.00;47.81;0.00;3;2022-11-01;MFL;;;PA;1990-01-01
SWE;SWE000010462;;MOD;2023-07-06;2100-12-31;SFD2466;LL74;ÖRNFJORD;SEKUN;Kungshamn;SFD2466;Y;Y;N;N;N;Y;265758790;FX;GND;LHP;;;;;8.40;0.00;2.32;0.00;0.00;169.00;0.00;3;2023-02-02;MFL;;;PA;2004-01-01
SWE;SWE000010469;;CHA;2023-02-24;2100-12-31;SFE5182;SL10;POB 34;SEFVS;;SFE5182;Y;Y;N;N;N;N;;FX;FPO;NO;;;;;4.70;0.00;0.75;0.00;0.00;11.00;0.00;3;2023-02-09;MFL;;;PA;1976-01-01
